Gender,Age,Years of programming experience,Years of experience in agile projects,GPA,Highest level of education,Willingness to travel,Performance after 1 year
1,23,0,0,2.9055290786724566,1,0,1
1,33,5,3,3.0734308354637876,0,1,1
1,25,4,1,3.030537743081914,0,0,1
0,29,3,0,2.5,2,0,0
1,42,20,18,2.8,1,1,0
1,29,3,0,2.84165992264575,3,1,1
1,30,9,7,2.1614779266312754,0,0,1
0,29,5,3,3.1,1,0,0
1,42,14,12,2.9,2,0,0
1,38,14,11,3.673532099331183,2,1,1
1,39,14,13,2.8,2,0,0
1,20,0,0,2.3117683957236697,1,1,1
1,41,17,12,2.7837022140224588,1,1,1
1,48,19,16,2.9,1,0,0
1,40,17,16,3.1069453113168697,1,1,1
0,32,7,0,2.867409637783447,2,0,1
0,25,4,1,3.0,2,0,0
1,33,5,3,2.8,2,0,0
0,20,1,0,3.032176629177792,2,0,1
0,26,2,0,3.0212798859097822,1,0,1
0,57,34,29,3.067331058619239,1,0,1
1,37,11,9,3.0,2,0,0
1,20,0,0,3.6866163543937667,0,0,1
1,20,0,0,3.0,3,0,0
1,32,6,4,3.315121649371438,0,1,1
1,35,11,4,3.4407296228586652,3,0,1
1,48,22,12,2.539921237408061,2,0,1
1,20,0,0,2.93705990176665,0,0,1
1,23,0,0,2.615863195995985,1,0,1
1,28,3,0,3.3255669042681553,2,0,1
0,29,1,0,3.6695410573498997,2,0,1
1,44,25,23,2.773810469369059,2,1,1
1,26,1,0,2.9500469009708623,3,0,1
1,20,0,0,2.9806615988767704,2,1,1
0,23,1,0,3.397083828970823,2,0,1
1,20,0,0,3.3916355667641453,2,0,1
1,36,15,12,3.174427868621602,0,0,1
1,30,0,0,3.1,3,0,0
1,40,19,15,2.8927996073867694,0,0,1
1,38,15,8,3.821343083802086,2,1,1
1,36,13,10,2.658710522967202,2,1,1
0,41,16,12,2.789494700290394,1,0,1
1,43,16,9,2.9,2,1,0
0,26,1,0,2.6,2,1,0
0,20,0,0,2.7,1,1,0
0,36,14,6,2.866209516176512,2,0,1
0,37,11,4,2.5,2,0,0
0,31,13,8,3.453581902461603,2,0,1
1,46,16,13,3.6589289336451407,0,1,1
1,36,6,5,2.7,1,0,0
0,42,20,9,2.761698465128995,2,0,1
1,26,4,2,2.391381247192052,1,1,1
0,20,0,0,3.124925374929432,3,0,1
1,36,9,8,2.4674762468191833,0,0,1
0,35,9,4,2.4,2,1,0
1,27,0,0,2.7,2,0,0
0,33,10,8,2.7553700445983536,2,0,1
1,28,3,2,2.8,2,0,0
1,39,15,14,2.9890599590175864,3,0,1
1,40,17,15,2.8,2,0,0
0,31,6,3,3.1,2,0,0
1,31,1,0,3.5855372269973773,2,1,1
1,41,17,10,2.75658341678388,1,0,1
1,39,10,9,2.9,2,1,0
1,20,0,0,3.1878001055009078,2,0,1
1,31,0,0,3.1,3,0,0
0,43,16,14,3.151777662133719,2,0,1
1,20,0,0,2.9,3,0,0
1,25,1,0,2.934098014321406,1,0,1
0,41,17,9,3.068185423797462,2,1,1
1,27,0,0,3.0,2,0,0
1,20,0,0,2.3989080545261174,0,0,1
1,42,16,15,3.550260280296171,2,1,1
0,36,5,3,3.2,2,0,0
1,45,18,13,2.6,2,0,0
0,29,2,0,3.0,2,0,0
0,34,10,6,3.2,2,0,0
1,51,28,25,3.2066104291028226,1,0,1
1,36,11,6,3.1,2,0,0
0,36,8,5,2.6,1,1,0
0,35,9,4,2.6,2,0,0
0,34,2,0,2.9,1,1,0
1,36,15,9,2.8011857029226768,1,0,1
1,27,6,1,2.651877457596512,3,1,1
1,35,13,8,2.9,2,0,0
0,39,15,8,2.9,2,0,0
0,36,6,2,2.6,2,0,0
1,45,19,13,2.7,3,0,0
1,28,1,0,2.4028565512233118,2,1,1
1,44,20,17,2.574180458734726,2,0,1
1,37,11,2,2.8,2,0,0
0,20,0,0,3.0,2,1,0
1,39,11,7,2.9,2,0,0
1,38,13,8,2.9587863229802016,0,1,1
1,37,15,12,2.756854259517189,0,0,1
1,46,19,16,2.7,2,0,0
1,20,0,0,2.8,2,1,0
1,31,10,0,2.739171692421556,1,1,1
1,43,17,12,2.7,2,1,0
1,33,6,3,3.0,2,0,0
0,42,19,14,3.1,2,0,0
1,25,0,0,3.1495504122311675,1,1,1
1,20,0,0,3.1,3,0,0
1,35,10,3,3.099568366033926,3,0,1
1,30,2,0,3.193845981119043,0,1,1
1,29,5,0,3.2570017320287787,1,0,1
0,28,0,0,2.9,2,1,0
1,20,0,0,3.1,3,1,0
1,25,0,0,2.9,2,0,0
0,46,20,18,2.584286204218766,2,1,1
1,21,0,0,2.5,3,0,0
1,33,14,13,2.8870462048903924,0,1,1
0,38,13,12,3.156755615764653,2,0,1
1,37,16,15,2.5501217841715973,0,0,1
1,32,6,0,2.9,3,0,0
1,33,5,0,3.6302064375617062,0,0,1
1,20,0,0,2.8816709595112346,1,1,1
1,23,0,0,3.489982201945055,2,1,1
0,23,1,0,2.8,1,1,0
1,49,16,15,3.489837324287641,2,1,1
1,20,0,0,2.8,2,0,0
1,47,25,21,2.537144925577863,1,1,1
1,25,0,0,3.090662877488376,1,1,1
0,20,0,0,3.0304053484204116,2,1,1
1,28,0,0,3.0,2,0,0
1,33,6,5,2.8,2,0,0
0,27,3,1,2.810988980460976,2,0,1
1,28,6,0,3.19098494703347,1,1,1
0,36,17,13,2.6287393022448153,2,0,1
1,38,17,14,2.91195214065081,2,1,1
1,51,29,27,2.795319182385155,1,1,1
1,26,1,0,2.6849152756537316,2,0,1
1,36,9,8,2.8,1,0,0
1,28,9,8,3.0886840127722888,1,1,1
1,20,0,0,3.495690480319481,1,0,1
0,25,2,0,2.7,2,0,0
0,24,0,0,2.6443052177054263,2,0,1
1,44,16,10,3.1,2,0,0
1,36,13,6,2.9,2,0,0
0,26,1,0,2.8,2,0,0
1,39,24,19,3.420251018953737,2,0,1
1,20,0,0,3.006125688516069,3,1,1
0,43,16,13,3.1,2,1,0
1,35,10,9,3.12315277817595,1,0,1
1,22,0,0,3.0578027594225223,1,1,1
1,36,9,5,3.3332333135040315,0,0,1
1,40,15,11,2.7,2,0,0
1,34,8,5,3.1335801231512033,1,0,1
1,20,0,0,3.343939954856906,0,1,1
0,29,5,0,2.9,1,0,0
1,21,0,0,3.5629921226930676,1,1,1
0,26,1,0,2.9551930882564066,2,1,1
0,28,0,0,3.0,1,1,0
1,47,24,21,2.8,3,0,0
1,25,2,0,2.8,2,1,0
1,40,14,8,2.9,2,1,0
1,36,9,7,3.249367370088933,0,1,1
0,43,17,12,3.0258445311704043,2,0,1
0,32,3,0,2.7,2,0,0
1,36,8,0,3.2492425997085967,2,1,1
1,21,0,0,3.439622395658999,3,1,1
1,43,19,18,2.688078333133619,0,0,1
1,23,0,0,2.6,2,0,0
0,30,4,2,3.1,2,1,0
1,26,7,4,2.9471462383879037,1,1,1
0,37,9,8,2.7,1,1,0
1,26,0,0,2.9,2,0,0
1,42,14,5,2.9,2,0,0
0,28,4,1,2.7,2,0,0
1,38,16,7,3.7728612453996493,1,0,1
1,26,3,0,3.4001959100815475,0,1,1
0,42,22,21,3.0990570025844897,2,0,1
1,47,23,17,2.726136975904606,3,1,1
0,28,6,2,2.9,1,0,0
1,35,11,6,3.2,2,0,0
0,31,7,6,2.9,2,1,0
0,44,15,13,2.9100166110761103,2,0,1
1,20,0,0,3.6050693640136866,1,1,1
1,45,18,17,3.4842234084017307,1,1,1
1,31,7,6,3.227290017462579,2,1,1
0,20,0,0,2.7,1,1,0
1,47,21,14,2.7,2,0,0
1,35,10,7,2.962667306213459,0,1,1
1,22,1,0,3.28566122572694,0,1,1
1,33,7,1,2.381352286208989,0,1,1
1,20,0,0,2.5721292790495096,3,1,1
0,45,22,16,2.9,2,1,0
0,20,0,0,2.768850563270493,2,0,1
1,31,10,8,2.7,2,0,0
1,34,9,2,3.8015244981801373,1,0,1
0,41,11,7,3.0,2,0,0
0,20,0,0,2.823433570152879,2,0,1
1,31,2,0,3.3848093474530074,2,0,1
1,38,12,11,3.3782276188640337,0,0,1
1,29,0,0,2.8,1,0,0
0,44,20,15,2.6,3,0,0
0,37,10,7,2.9,1,1,0
1,31,5,0,3.0890084443636674,2,1,1
1,27,3,0,3.117327866514698,2,0,1
1,26,2,0,2.428626723173093,2,0,1
1,44,22,16,2.7917217725398724,3,0,1
1,33,10,4,2.701074782357695,2,0,1
0,29,6,5,2.7323488360829398,2,0,1
0,21,0,0,2.456178967745031,1,1,1
0,36,2,0,2.705487871189047,2,1,1
1,26,5,0,3.0,1,0,0
1,27,6,5,2.45009642310238,1,1,1
1,31,3,1,2.502291518122492,3,0,1
1,21,0,0,3.0,2,1,0
0,33,0,0,2.8,1,0,0
1,27,0,0,3.2444783495512857,2,1,1
1,27,8,7,3.5578158181434025,3,1,1
1,60,36,31,2.7657050186805696,1,1,1
0,34,7,0,2.9,2,0,0
1,31,7,2,3.2346929294121125,1,0,1
1,20,0,0,3.3349303597754885,1,1,1
1,44,27,24,2.8946614499221655,1,0,1
1,37,13,11,3.7142542056903776,1,0,1
0,29,7,0,2.848203246905309,2,0,1
1,20,1,0,2.651298396828081,0,0,1
1,46,18,11,2.9528283557537383,2,1,1
1,20,0,0,3.5016735578974285,2,0,1
1,38,15,5,2.7,2,0,0
0,45,22,17,3.025532275486771,2,0,1
1,20,0,0,2.6,2,0,0
0,31,3,1,2.7,2,0,0
1,34,10,3,2.6,2,1,0
1,29,5,3,3.0074315020444446,0,0,1
1,32,3,0,3.1960657957527863,2,1,1
0,26,3,0,2.7,1,1,0
1,49,27,15,3.7702494949015097,0,0,1
0,26,4,0,2.7218165538356662,1,0,1
0,35,14,13,2.9239850989486493,2,0,1
0,44,14,0,3.1,2,0,0
0,31,8,6,2.8,1,0,0
1,41,7,6,2.7246672433638435,2,1,1
1,36,9,8,3.0,2,0,0
1,20,0,0,2.9888549155160042,3,0,1
1,32,8,4,3.4656756878500405,2,0,1
1,35,8,7,3.0,2,0,0
1,31,9,7,3.140979228547365,1,0,1
1,20,3,0,3.1540093813862358,1,1,1
1,20,0,0,2.9397325292323435,1,1,1
1,28,1,0,2.74227027200013,1,0,1
1,20,0,0,3.1918167971151523,1,0,1
1,29,0,0,2.6,2,0,0
1,48,26,18,2.2313105442390073,1,0,1
1,52,26,23,3.0587454086160424,0,0,1
1,33,7,6,3.1957704624697842,2,1,1
1,20,0,0,2.6,1,0,0
1,24,0,0,2.8283192122581413,2,0,1
0,28,3,0,2.4,1,0,0
1,20,0,0,2.9,2,0,0
1,36,13,7,3.2009940209086385,0,0,1
0,29,6,4,2.7,1,1,0
1,41,22,21,3.479708525492216,1,0,1
1,35,10,7,3.081750589305427,0,0,1
1,32,7,6,2.7,2,0,0
1,38,12,10,2.121597639698616,1,0,1
1,20,0,0,2.9,3,0,0
1,50,28,23,3.0847518601168327,1,0,1
0,29,0,0,2.8,2,0,0
0,26,0,0,2.9,2,0,0
1,38,16,10,3.0767471073734662,0,1,1
0,30,10,6,3.0168611487977706,2,1,1
1,40,14,1,3.5906078270512154,3,1,1
1,33,9,0,2.816384266544815,0,0,1
1,20,0,0,3.5318280105114743,2,0,1
1,30,1,0,3.0350979533051015,2,0,1
1,28,6,2,2.8,2,0,0
1,47,22,14,3.105289653023436,0,0,1
1,51,26,24,3.000755847845544,2,0,1
1,20,0,0,3.095146290995773,3,0,1
1,37,4,0,2.5,2,0,0
1,27,5,4,3.1311571944893766,2,1,1
1,20,0,0,2.9,2,0,0
1,26,0,0,3.140385235950262,2,1,1
0,34,5,3,2.3,1,0,0
0,44,20,16,3.0,3,1,0
1,37,16,10,3.3888699198739314,1,0,1
1,55,27,22,2.7,2,1,0
1,46,19,15,2.834635614465582,2,1,1
1,29,9,6,2.9,2,1,0
1,28,9,3,2.9011095967403233,0,1,1
0,36,10,2,3.3630248811911576,2,0,1
0,49,27,23,2.6,2,1,0
1,28,1,0,2.6,2,0,0
1,40,12,11,2.3936448085351154,2,1,1
1,31,10,0,2.9627267291617585,0,0,1
0,30,2,0,2.7,1,0,0
1,26,3,1,3.4694298090446307,0,1,1
0,43,12,8,2.6,1,0,0
0,20,0,0,2.6,2,0,0
0,21,0,0,3.059937809286351,2,0,1
1,20,0,0,3.0,2,1,0
0,28,8,3,3.0782765697384034,2,0,1
0,34,11,7,3.068609873392531,2,0,1
1,43,17,13,2.8625889246211385,1,0,1
1,34,10,0,2.8,3,0,0
0,20,0,0,2.7,1,0,0
0,52,28,26,3.3,1,1,0
1,24,0,0,2.9,2,1,0
1,37,12,10,3.1,2,1,0
1,42,18,17,2.6121945757628895,1,0,1
0,32,6,5,3.079572248102698,2,0,1
1,35,8,5,3.167349157838592,2,1,1
0,22,0,0,2.5,2,1,0
1,35,12,10,3.072830601921926,3,0,1
1,25,0,0,2.9,2,0,0
1,46,31,26,3.2593762965088997,2,1,1
1,30,13,0,3.1754627217843696,1,0,1
1,28,0,0,2.5890480932599287,1,1,1
0,39,13,8,2.7,2,0,0
1,24,0,0,2.8,2,0,0
1,30,0,0,2.7,2,0,0
1,40,17,15,3.509399276892521,2,1,1
1,28,3,0,2.6,2,0,0
0,28,4,0,3.198940079319822,3,0,1
1,20,0,0,3.305041546366645,1,0,1
1,47,18,12,2.8,2,0,0
1,35,15,12,3.0,2,1,0
1,34,4,0,2.6320471044743803,2,1,1
1,30,4,0,3.0925811120719624,2,0,1
1,32,6,0,3.205978852512825,0,0,1
1,27,7,4,2.79867194858341,1,1,1
1,22,0,0,3.481870366375053,2,0,1
1,27,3,0,3.3923031988324954,3,1,1
1,33,10,7,3.3189345807977353,1,1,1
1,37,10,8,2.5481579398300886,2,0,1
1,29,7,4,3.0,2,0,0
0,42,15,7,2.8,3,0,0
1,23,5,2,3.13803900930475,0,1,1
0,26,0,0,2.637677019016823,2,0,1
1,26,8,0,2.5,2,0,0
1,33,11,5,3.1781992716214003,0,0,1
0,20,0,0,3.0,2,1,0
1,24,0,0,2.9,2,1,0
0,37,9,6,3.00663749138354,2,0,1
0,30,3,1,2.8593013968087306,2,0,1
1,20,0,0,3.3866328699623223,1,0,1
0,34,8,2,3.0,2,1,0
0,31,3,0,2.4,2,0,0
0,29,0,0,2.8772811903599056,2,0,1
0,21,0,0,2.7,2,0,0
1,33,12,6,3.5503059661692227,0,0,1
1,30,3,0,2.9,2,1,0
1,25,4,3,2.3413434324220104,1,1,1
0,56,31,27,2.9,1,0,0
1,32,7,2,3.2598260735266478,2,1,1
1,36,17,13,2.9696982366348013,1,1,1
1,44,21,15,3.0937181967249643,3,1,1
1,30,6,4,3.307075617148085,2,1,1
1,35,9,8,3.015987145835795,1,0,1
1,48,27,24,1.8759471277090658,2,1,1
1,49,30,25,3.0612416549721395,0,0,1
0,38,14,12,2.7,2,0,0
1,32,3,0,3.231432860763093,3,1,1
0,28,1,0,2.9893015805745113,2,0,1
1,36,13,9,3.3796085013562287,0,1,1
1,30,4,0,4.0,2,1,1
1,20,0,0,3.001449444941382,0,0,1
1,42,17,13,2.978300724564914,0,1,1
1,28,4,0,2.895752300188513,1,1,1
1,31,7,3,2.441041794774868,1,0,1
0,47,25,16,2.7560058329459025,2,0,1
1,23,0,0,3.0524797216342123,1,0,1
0,20,0,0,2.3424490137474008,2,0,1
1,26,2,1,1.9729743005260785,0,0,1
1,32,3,0,2.7,2,0,0
0,45,18,12,2.9,1,0,0
1,36,13,10,2.955313298460132,0,0,1
1,34,6,0,3.1,2,1,0
0,46,20,18,3.0223424742109244,1,0,1
0,47,18,15,2.7,2,1,0
1,41,13,3,2.573031814519907,2,0,1
0,49,22,17,2.8,1,0,0
1,22,0,0,2.443220390867923,0,0,1
0,35,14,7,2.6,1,0,0
1,31,4,0,2.9,1,0,0
0,20,0,0,3.0,1,1,0
0,36,12,6,3.0864000341988547,2,0,1
1,27,5,1,3.502581277583201,0,0,1
0,35,10,5,3.0031743755418034,2,0,1
0,45,17,15,3.2,1,0,0
1,27,2,0,3.4349976043721555,1,0,1
0,33,9,5,3.6167070440663966,2,0,1
1,41,17,15,2.7,2,1,0
0,31,6,3,2.733023153472052,2,0,1
1,41,16,8,3.456177224582544,0,1,1
0,35,10,7,2.9,2,0,0
1,20,0,0,2.8,2,1,0
0,47,18,5,2.7,2,0,0
1,29,10,2,2.5,2,1,0
0,43,11,8,2.8,2,1,0
1,32,7,0,2.7,2,0,0
0,35,9,0,3.0217592400342745,2,0,1
1,34,17,14,2.608823883600325,0,1,1
1,55,27,25,2.855783323807514,3,1,1
1,34,4,2,2.977018630263202,0,1,1
1,30,12,10,2.774583057974752,2,0,1
1,33,10,3,2.719817682813429,1,0,1
1,25,0,0,2.9359241306959447,1,0,1
1,44,19,18,3.114239583290279,0,0,1
1,30,6,3,2.9325168370485417,3,1,1
1,21,0,0,3.08976120141322,2,1,1
0,32,5,0,2.9621280195547923,2,0,1
1,31,3,0,2.9985940703276768,2,0,1
1,35,13,8,2.137177556080629,1,0,1
1,26,0,0,2.9,2,1,0
0,26,0,0,2.6,2,1,0
1,37,7,5,2.9,2,0,0
1,23,3,0,2.9820854417265847,2,0,1
1,27,1,0,2.8,2,0,0
1,51,18,11,2.7246236479232877,2,0,1
1,50,31,30,2.9162998979961623,3,0,1
1,32,11,9,2.483393392286368,2,0,1
0,38,12,2,2.6,2,0,0
1,34,8,0,2.8,2,0,0
1,29,6,4,2.9417302039689908,1,0,1
1,38,15,14,2.9,2,0,0
1,47,22,16,2.9,2,0,0
1,31,8,0,2.5,2,1,0
0,32,5,2,2.9084995162475886,1,0,1
0,48,26,11,2.7,2,0,0
1,23,0,0,3.1199387269594827,2,1,1
1,28,0,0,2.7,2,0,0
0,38,8,2,2.6,1,0,0
1,43,20,13,3.335023364902571,1,0,1
1,20,0,0,3.3392254841254467,0,0,1
1,31,4,0,3.1,2,0,0
1,38,19,8,3.6360456748158727,1,1,1
0,20,0,0,3.0,2,0,0
0,24,0,0,2.7,2,0,0
1,27,0,0,3.370778402362981,3,1,1
0,51,22,18,2.9,2,1,0
0,42,11,6,3.2,2,0,0
1,24,1,0,3.6833009191630923,1,1,1
0,32,8,4,3.0382503021364875,2,1,1
0,37,11,7,3.444486637716354,2,0,1
1,46,19,13,3.1341335507229005,3,0,1
1,48,23,19,3.434674202936328,0,1,1
1,20,0,0,3.1069605546190444,2,0,1
1,49,22,14,3.0,2,0,0
1,37,6,4,2.8,3,0,0
1,22,0,0,3.370282089025503,2,1,1
1,37,11,5,2.9,2,1,0
0,35,6,0,2.9,2,0,0
1,31,4,2,2.6,3,0,0
1,20,0,0,2.8,2,1,0
1,29,10,8,2.8462144372207097,0,0,1
1,31,2,0,2.6,2,1,0
0,39,16,12,2.9,2,0,0
0,32,8,7,2.7727583246542453,2,0,1
1,31,2,0,2.49687251250923,1,1,1
1,30,10,7,3.1304307005335135,3,0,1
0,51,26,23,3.385765861682141,2,0,1
1,24,3,1,2.627779135665086,0,0,1
0,28,4,0,3.0,2,0,0
1,34,5,3,3.0689429773650274,1,1,1
1,33,9,7,3.138208143910914,0,0,1
1,39,14,12,3.1,2,0,0
1,32,9,8,3.2812554377174723,1,0,1
1,41,14,5,2.914862711021027,2,1,1
1,28,0,0,2.8,2,0,0
1,32,12,8,3.6942923005164507,0,0,1
1,26,1,0,3.047125652808142,2,1,1
1,31,5,1,2.8,2,1,0
1,39,12,7,2.6,2,1,0
1,20,0,0,3.291965360889033,0,1,1
0,41,13,10,2.7,2,1,0
1,38,16,11,3.1432630554059484,1,0,1
1,20,0,0,3.221012089526723,1,0,1
0,20,0,0,2.9965127706503067,2,0,1
1,37,11,2,3.7407679591286254,2,1,1
1,40,11,7,3.1,3,0,0
1,20,0,0,3.674870997346355,0,1,1
1,28,4,0,2.6,3,0,0
1,26,0,0,2.6,2,0,0
0,27,0,0,3.0,2,0,0
0,25,0,0,2.8,2,0,0
1,32,1,0,2.6,2,0,0
1,31,11,9,3.5122221442627435,0,1,1
1,22,0,0,2.7,2,1,0
1,41,19,12,2.2950880055650003,2,1,1
1,30,7,2,2.532889114052709,0,1,1
0,25,0,0,2.6,1,0,0
1,26,2,0,3.6447627637797884,0,1,1
1,20,0,0,3.157122708812678,0,0,1
1,21,0,0,2.7,2,0,0
1,33,7,4,2.77442614714104,1,0,1
0,20,0,0,2.6,1,1,0
0,27,3,1,2.4,1,1,0
1,41,19,13,2.6951351146214653,1,0,1
0,28,6,0,2.7,2,1,0
0,22,0,0,2.6,2,0,0
1,34,6,5,3.1614411319405535,0,0,1
0,23,0,0,3.2167343813014373,3,1,1
1,48,25,21,2.3255285755061554,2,1,1
0,29,3,0,2.7,1,0,0
0,29,1,0,3.065386563955591,2,0,1
1,28,1,0,2.8,2,0,0
1,41,10,2,3.0405118981587287,1,1,1
1,41,10,8,3.3633239531747865,0,1,1
1,43,21,16,3.2729056692735723,0,0,1
1,24,0,0,3.495305993956555,1,0,1
0,36,12,5,3.214325042259091,2,0,1
1,20,0,0,3.3803919455742917,2,0,1
1,36,12,7,2.3,2,0,0
1,39,17,6,3.6799143601505233,3,0,1
0,35,14,13,2.9771603649042797,2,0,1
1,29,6,0,3.088677027985958,0,0,1
1,31,7,0,3.321318382639334,2,0,1
0,33,5,0,2.7,1,0,0
1,20,0,0,2.7,2,0,0
1,29,5,0,3.3,3,0,0
1,47,21,19,3.7243670565983362,1,1,1
1,42,13,7,2.5099195874214817,1,1,1
1,38,11,8,3.2,1,1,0
0,29,0,0,2.6,2,0,0
1,37,13,12,2.7,2,0,0
0,21,0,0,2.7,2,1,0
1,33,5,4,2.4524622730443757,2,0,1
1,48,24,22,2.9698749679666174,3,1,1
0,36,7,0,3.021684189889579,2,0,1
1,44,20,19,2.8,1,0,0
1,41,16,12,2.8,2,0,0
1,25,0,0,2.7422229615560623,0,1,1
1,38,11,7,2.6,3,0,0
1,40,16,14,2.3,2,0,0
1,52,27,16,3.0919491675802733,1,1,1
1,24,0,0,2.6214341658148084,0,0,1
0,32,9,3,2.9,1,0,0
0,33,8,4,2.7444815878295996,2,0,1
0,20,0,0,3.0459532970202994,2,0,1
1,25,3,0,2.6,2,0,0
1,39,14,12,2.6,2,0,0
1,23,0,0,3.153126598716115,0,0,1
1,35,12,8,2.8,2,0,0
0,24,0,0,3.506991243404141,2,0,1
0,42,17,16,3.0228074228892687,2,0,1
0,44,24,20,2.9054183940553595,2,0,1
1,22,0,0,2.8279887668374766,1,0,1
0,38,13,9,2.5,2,1,0
1,42,17,13,2.9,2,0,0
1,36,15,13,3.2715520768952797,0,0,1
1,23,2,1,2.6497812734446473,0,0,1
1,35,5,3,2.9,2,0,0
1,33,11,6,2.63844051675866,0,0,1
1,20,0,0,2.7,2,0,0
0,25,0,0,3.0,2,1,0
1,25,0,0,2.729802685108954,1,1,1
1,20,0,0,2.7,2,0,0
1,56,26,22,2.8,2,0,0
1,28,0,0,3.3413071887828774,1,1,1
1,38,19,14,2.8880460053515726,2,1,1
1,34,8,0,3.7684286204827226,0,0,1
1,34,5,3,3.49360254643005,1,1,1
1,36,10,5,3.0,2,0,0
1,20,0,0,2.7257017707129205,1,0,1
1,41,24,21,3.2544428145260067,5,1,1
1,45,21,18,3.586789719582688,1,1,1
1,20,0,0,3.0707566482188384,1,0,1
0,20,0,0,2.6,2,0,0
1,46,20,18,3.387012782796936,1,1,1
1,46,18,14,2.8,2,1,0
1,32,11,3,2.972356685434042,4,0,1
1,39,12,5,2.551758209015955,1,0,1
0,20,0,0,3.344851824022016,2,0,1
1,21,0,0,3.495149256226842,0,1,1
1,31,0,0,2.6,2,0,0
1,38,16,14,2.5,2,0,0
0,37,14,6,2.8292476760843988,2,0,1
1,20,0,0,3.1733658704270895,0,0,1
1,39,14,11,2.6,2,1,0
0,51,24,22,2.9623352093320254,2,0,1
1,30,1,0,3.1,2,0,0
1,37,12,8,2.6,2,1,0
1,34,9,0,3.065421382203877,2,0,1
1,39,17,14,2.7467693020100254,0,1,1
1,34,10,9,2.83325775133072,3,1,1
1,26,1,0,2.8092084123175,0,1,1
1,30,5,3,2.1374390956504374,2,0,1
0,25,0,0,2.6,1,0,0
0,42,17,15,2.083717868095301,2,0,1
1,25,1,0,2.3132831727779033,3,0,1
1,30,7,2,3.0,2,0,0
0,22,1,0,2.7,2,0,0
1,32,8,6,3.3795740631237257,0,1,1
1,34,7,2,3.0,2,0,0
0,27,6,4,3.1831959799323744,2,0,1
1,32,6,0,3.2779626812853926,1,0,1
0,37,7,0,2.752724064078879,2,1,1
1,20,0,0,3.43035758878438,2,0,1
1,32,5,3,2.936378289587527,0,0,1
1,22,0,0,2.7,2,0,0
0,30,2,1,3.4132507226681272,2,0,1
0,38,19,15,2.9455587430840082,2,0,1
1,45,21,9,2.9500355385704093,0,1,1
1,39,11,9,2.7,2,0,0
0,35,12,8,3.0,1,0,0
1,30,1,0,3.1571981495006782,2,1,1
0,35,7,3,2.7,2,1,0
0,43,16,9,2.8,2,0,0
1,37,10,8,2.9064874558108746,3,0,1
0,40,9,8,2.9723269533426397,3,0,1
1,27,3,1,3.2473389190969035,1,0,1
0,27,0,0,2.839194957166049,3,0,1
0,38,16,6,2.9,2,0,0
1,24,0,0,2.8379697792596237,0,1,1
1,20,0,0,3.263926412390235,2,1,1
1,30,0,0,2.8,2,0,0
1,32,5,0,2.7,2,1,0
1,38,17,15,2.7617610710745293,0,0,1
0,43,19,14,2.7,1,0,0
1,34,7,4,2.906675268980785,2,1,1
1,24,0,0,2.9,2,0,0
1,20,0,0,2.954113343402705,1,1,1
1,29,6,0,2.7391262363023654,1,1,1
0,20,0,0,2.9,2,0,0
0,20,0,0,3.3,2,0,0
1,30,3,0,2.8799262972988453,2,0,1
0,29,6,0,3.2,2,0,0
1,30,12,8,2.667413352646883,0,0,1
0,25,0,0,3.2,1,0,0
0,20,0,0,3.2,1,0,0
0,32,2,0,3.2,2,0,0
1,37,13,12,3.213078236429672,2,1,1
1,22,0,0,3.5877415810437236,1,0,1
1,30,11,5,3.2210863464379913,3,1,1
1,40,8,3,2.8,2,0,0
1,27,2,0,3.7070532339448015,0,0,1
0,27,0,0,2.6,2,0,0
1,32,10,0,2.7,2,0,0
0,53,32,25,2.8,2,0,0
1,31,0,0,2.7,2,0,0
0,49,18,15,3.0,2,0,0
0,42,16,11,2.9,2,0,0
0,37,12,8,2.6312991748892633,2,0,1
1,28,4,0,3.0811214878809605,1,0,1
1,23,0,0,2.8472358995957205,0,0,1
1,35,10,3,2.581246063583174,1,0,1
0,38,9,8,3.5537506584529552,3,1,1
1,31,2,0,2.8353517706383182,0,1,1
1,49,26,25,3.329510842078764,1,0,1
1,45,16,11,3.0775847670575875,1,0,1
1,20,0,0,2.5515775627902615,0,1,1
1,41,11,9,3.252171591287719,3,1,1
1,39,16,12,2.7145732514213154,1,1,1
1,38,16,15,3.210561791712202,0,1,1
1,21,0,0,2.7017533928543407,1,1,1
1,41,22,19,2.979123142327119,2,0,1
0,35,0,0,3.0,1,0,0
1,27,1,0,2.7,2,0,0
0,20,0,0,2.5,2,0,0
1,24,1,0,3.480128956021586,1,1,1
0,31,7,3,3.0,1,0,0
0,20,0,0,3.2243771953374183,2,0,1
1,36,17,16,3.335173657608249,4,1,1
1,53,28,25,2.9,2,0,0
0,43,20,12,3.060221125349038,2,0,1
1,50,22,19,3.381452493523682,1,0,1
1,37,10,9,2.9168204791525687,0,1,1
0,28,6,2,2.4979522731151595,3,0,1
1,27,6,4,2.832900894090786,2,1,1
1,44,20,18,3.327783186284183,0,0,1
1,29,9,7,2.548780706280736,1,0,1
0,28,5,2,3.3212992994913018,3,0,1
1,32,4,0,3.578436216332136,2,0,1
1,38,15,10,2.6,3,0,0
1,30,2,0,2.2869209427578254,2,0,1
1,22,0,0,2.9965800192589205,0,0,1
1,29,0,0,2.589695298254879,1,0,1
